addr_full,brand,brand_wikidata,city,country,email,extras,housenumber,lat,lon,name,opening_hours,phone,postcode,ref,state,store_url,street,website
"ARADI VÉRTANUK TERE 4., KECSKEMÉT, Magyarország, 6000",COOP,,KECSKEMÉT,Magyarország,,{'@spider': 'coop_dac'},,46.9160142,19.6762644,25. SZ. SZÉCHENYIVÁROSI ABC,,,6000,1001899,,https://coop.hu/uzlet/1001899,,https://coop.hu/
"ADY ENDRE U. 20., KÉK, Magyarország, 4515",COOP,,KÉK,Magyarország,,{'@spider': 'coop_dac'},,48.10657,21.88192,53.SZ.ÉLELMISZER,,,4515,1012409,,https://coop.hu/uzlet/1012409,,https://coop.hu/
"ADY U. 2., KEMENESHŐGYÉSZ, Magyarország, 8516",COOP,,KEMENESHŐGYÉSZ,Magyarország,,{'@spider': 'coop_dac'},,47.354366,17.298004,165. SZ. VEGYESBOLT,,,8516,1004021,,https://coop.hu/uzlet/1004021,,https://coop.hu/
"ADY E. U.56., KENYERI, Magyarország, 9514",COOP,,KENYERI,Magyarország,,{'@spider': 'coop_dac'},,47.382911,17.0913138,50. SZ. VEGYESBOLT,,,9514,1006310,,https://coop.hu/uzlet/1006310,,https://coop.hu/
"ÁRPÁD U. 13., KISKŐRÖS, Magyarország, 6200",COOP,,KISKŐRÖS,Magyarország,,{'@spider': 'coop_dac'},,46.6204906,19.2886011,28.SZ.PETŐFI ABC,,,6200,1028462,,https://coop.hu/uzlet/1028462,,https://coop.hu/
"ALPÁRI U. 41., KISKUNFÉLEGYHÁZA, Magyarország, 6100",COOP,,KISKUNFÉLEGYHÁZA,Magyarország,,{'@spider': 'coop_dac'},,46.7246543,19.8655959,2. SZ. VEGYESBOLT,,,6100,1001405,,https://coop.hu/uzlet/1001405,,https://coop.hu/
"ARANY J. U. 4, KÖLCSE, Magyarország, 4965",COOP,,KÖLCSE,Magyarország,,{'@spider': 'coop_dac'},,48.0532072,22.7011149,KÖLCSEI KIFLI  KFT.ABC ÁRUHÁZ,,,4965,1002799,,https://coop.hu/uzlet/1002799,,https://coop.hu/
"ARANY JÁNOS U. 7., KÖLCSE, Magyarország, 4965",COOP,,KÖLCSE,Magyarország,,{'@spider': 'coop_dac'},,48.053181,22.714848,30. TISZA - ÉLELMISZER,,,4965,1009134,,https://coop.hu/uzlet/1009134,,https://coop.hu/
"ALVÉG U. 163., KONDORFA, Magyarország, 9943",COOP,,KONDORFA,Magyarország,,{'@spider': 'coop_dac'},,46.896385,16.393733,MINI COOP ABC KONDORFA,,,9943,1046846,,https://coop.hu/uzlet/1046846,,https://coop.hu/
"ALKOTMÁNY U. 66-68., KÖRNYE, Magyarország, 2851",COOP,,KÖRNYE,Magyarország,,{'@spider': 'coop_dac'},,47.54856,18.3334081,3 COOP SZUPER KÖRNYE,,,2851,1006622,,https://coop.hu/uzlet/1006622,,https://coop.hu/
"ALKOTMÁNY U. 76., KOZÁRMISLENY, Magyarország, 7761",COOP,,KOZÁRMISLENY,Magyarország,,{'@spider': 'coop_dac'},,46.0766065,18.2162057,178 COOP MINI KOZÁRMISLENY,,,7761,1006426,,https://coop.hu/uzlet/1006426,,https://coop.hu/
"ÁRPÁD U. 261, LŐRINCI, Magyarország, 3021",COOP,,LŐRINCI,Magyarország,,{'@spider': 'coop_dac'},,47.7563759,19.6778246,10. SZ. ÉLELMISZERBOLT,,,3021,1030683,,https://coop.hu/uzlet/1030683,,https://coop.hu/
"ALKOTMÁNY U. 6., MÁTÉSZALKA, Magyarország, 4700",COOP,,MÁTÉSZALKA,Magyarország,,{'@spider': 'coop_dac'},,47.95139,22.3253054,ELMA ABC,,,4700,1008945,,https://coop.hu/uzlet/1008945,,https://coop.hu/
"ÁRPÁD U. 177., MEZŐKOVÁCSHÁZA, Magyarország, 5800",COOP,,MEZŐKOVÁCSHÁZA,Magyarország,,{'@spider': 'coop_dac'},,46.407103,20.9237096,523.  SZ. COOP SZUPER MEZŐKOV.HÁZA,,,5800,1007750,,https://coop.hu/uzlet/1007750,,https://coop.hu/
"ANDRÁSSY ÚT 50., MISKOLC, Magyarország, 3532",COOP,,MISKOLC,Magyarország,,{'@spider': 'coop_dac'},,48.1013779,20.727325,ANDRÁSSY CSEMEGE,,,3532,1010679,,https://coop.hu/uzlet/1010679,,https://coop.hu/
"ÁRPÁD ÚT 62/A., MISKOLC, Magyarország, 3534",COOP,,MISKOLC,Magyarország,,{'@spider': 'coop_dac'},,48.1051055,20.6834362,193.SZ. ÁRPÁD UTCAI ABC,,,3534,1028200,,https://coop.hu/uzlet/1028200,,https://coop.hu/
"ÁRPÁD U. 37., NÁBRÁD, Magyarország, 4911",COOP,,NÁBRÁD,Magyarország,,{'@spider': 'coop_dac'},,48.0044799,22.4453021,ABC,,,4911,1002794,,https://coop.hu/uzlet/1002794,,https://coop.hu/
"ARADI U.17., NAGYATÁD, Magyarország, 7500",COOP,,NAGYATÁD,Magyarország,,{'@spider': 'coop_dac'},,46.2261647,17.3603365,10. SZ. ABC,,,7500,1033117,,https://coop.hu/uzlet/1033117,,https://coop.hu/
"ARANY J. ÚT 18., NAGYHALÁSZ, Magyarország, 4485",COOP,,NAGYHALÁSZ,Magyarország,,{'@spider': 'coop_dac'},,48.132409,21.762039,120. SZ. BETONYP ABC,,,4485,1002333,,https://coop.hu/uzlet/1002333,,https://coop.hu/
"ATKÁRI U. 1., NAGYRÉDE, Magyarország, 3214",COOP,,NAGYRÉDE,Magyarország,,{'@spider': 'coop_dac'},,47.7641381,19.8488698,254.SZ.COOP ABC NAGYRÉDE,,,3214,1034405,,https://coop.hu/uzlet/1034405,,https://coop.hu/
"ARANY JÁNOS U. 37., NYÁRÁD, Magyarország, 8512",COOP,,NYÁRÁD,Magyarország,,{'@spider': 'coop_dac'},,47.2853164,17.364216,134. SZ. VEGYESBOLT,,,8512,1004009,,https://coop.hu/uzlet/1004009,,https://coop.hu/
"ADY E. U. 2., NYERGESÚJFALU, Magyarország, 2536",COOP,,NYERGESÚJFALU,Magyarország,,{'@spider': 'coop_dac'},,47.758724,18.5610501,12. SZ. JOKER CSEMEGE,,,2536,1018872,,https://coop.hu/uzlet/1018872,,https://coop.hu/
"ÁRPÁD U. 5., NYÍRBOGÁT, Magyarország, 4361",COOP,,NYÍRBOGÁT,Magyarország,,{'@spider': 'coop_dac'},,47.802497,22.0566381,92. SZ. ABC ÁRUHÁZ,,,4361,1002015,,https://coop.hu/uzlet/1002015,,https://coop.hu/
"ALMA U.1/1., NYÍREGYHÁZA, Magyarország, 4400",COOP,,NYÍREGYHÁZA,Magyarország,,{'@spider': 'coop_dac'},,47.9303938,21.746405,162. SZ. COOP ABC,,,4400,1010408,,https://coop.hu/uzlet/1010408,,https://coop.hu/
"ALKOTMÁNY U. 15., ÓFEHÉRTÓ, Magyarország, 4558",COOP,,ÓFEHÉRTÓ,Magyarország,,{'@spider': 'coop_dac'},,47.9369118,22.034166,88. SZ. VEGYESBOLT,,,4558,1002009,,https://coop.hu/uzlet/1002009,,https://coop.hu/
"ALKOTMÁNY ÚT 96., ÓFEHÉRTÓ, Magyarország, 4558",COOP,,ÓFEHÉRTÓ,Magyarország,,{'@spider': 'coop_dac'},,47.929771,22.036356,CSILLAG CSEMEGE,,,4558,1021578,,https://coop.hu/uzlet/1021578,,https://coop.hu/
"ARANY JÁNOS ÚT 18., ÖRMÉNYES, Magyarország, 5222",COOP,,ÖRMÉNYES,Magyarország,,{'@spider': 'coop_dac'},,47.1935819,20.5825107,683.SZ.COOP MINI,,,5222,1041131,,https://coop.hu/uzlet/1041131,,https://coop.hu/
"ÁRNYAS U. 10., PAKS, Magyarország, 7030",COOP,,PAKS,Magyarország,,{'@spider': 'coop_dac'},,46.6183184,18.8400917,27 COOP ABC PAKS,,,7030,1003703,,https://coop.hu/uzlet/1003703,,https://coop.hu/
"ARADI ÚT 24., PÁPA, Magyarország, 8500",COOP,,PÁPA,Magyarország,,{'@spider': 'coop_dac'},,47.3313074,17.479994,287 COOP ABC PÁPA,,,8500,1037611,,https://coop.hu/uzlet/1037611,,https://coop.hu/
"AIDINGER J. ÚT 20-24., PÉCS, Magyarország, 7632",COOP,,PÉCS,Magyarország,,{'@spider': 'coop_dac'},,46.0427984,18.2265331,241 COOP SZUPER PÉCS,,,7632,1029664,,https://coop.hu/uzlet/1029664,,https://coop.hu/
"ÁRPÁDFEJEDELEM U. HRSZ. 2732/8., POMÁZ, Magyarország, 2013",COOP,,POMÁZ,Magyarország,,{'@spider': 'coop_dac'},,47.641668,19.0333696,370.SZ. COOP SZUPER POMÁZ,,,2013,1041842,,https://coop.hu/uzlet/1041842,,https://coop.hu/
"ADONYI U. 35., PUSZTASZABOLCS, Magyarország, 2490",COOP,,PUSZTASZABOLCS,Magyarország,,{'@spider': 'coop_dac'},,47.1361891,18.771254,MINI COOP,,,2490,1017034,,https://coop.hu/uzlet/1017034,,https://coop.hu/
"ALSÓPATYI U. 62., RÁBAPATY, Magyarország, 9641",COOP,,RÁBAPATY,Magyarország,,{'@spider': 'coop_dac'},,47.301705,16.9279319,15. SZ. VEGYESBOLT,,,9641,1010686,,https://coop.hu/uzlet/1010686,,https://coop.hu/
"ADY ENDRE U. 2., RÁBAPORDÁNY, Magyarország, 9146",COOP,,RÁBAPORDÁNY,Magyarország,,{'@spider': 'coop_dac'},,47.557497,17.326332,90. SZ. ÉLELMISZERBOLT,,,9146,1003117,,https://coop.hu/uzlet/1003117,,https://coop.hu/
"ALSÓTELEK U. 2., RAVAZD, Magyarország, 9091",COOP,,RAVAZD,Magyarország,,{'@spider': 'coop_dac'},,47.510879,17.7512246,747. SZ. COOP ABC,,,9091,1020772,,https://coop.hu/uzlet/1020772,,https://coop.hu/
"ADY ENDRE UTCA 5., RÉPCELAK, Magyarország, 9653",COOP,,RÉPCELAK,Magyarország,,{'@spider': 'coop_dac'},,47.417985,17.010743,221 COOP ABC RÉPCELAK,,,9653,1027916,,https://coop.hu/uzlet/1027916,,https://coop.hu/
"ALKOTMÁNY U.62., RÖNÖK, Magyarország, 9954",COOP,,RÖNÖK,Magyarország,,{'@spider': 'coop_dac'},,46.977033,16.36135,54. SZ. VEGYESBOLT,,,9954,1006327,,https://coop.hu/uzlet/1006327,,https://coop.hu/
"ALKOTMÁNY ÚT 92., RÖNÖK, Magyarország, 9954",COOP,,RÖNÖK,Magyarország,,{'@spider': 'coop_dac'},,46.9775459,16.350303,55. SZ. VEGYESBOLT,,,9954,1011178,,https://coop.hu/uzlet/1011178,,https://coop.hu/
"APCI U. 13., RÓZSASZENTMÁRTON, Magyarország, 3033",COOP,,RÓZSASZENTMÁRTON,Magyarország,,{'@spider': 'coop_dac'},,47.789197,19.739007,9. SZ. RÓZSA ABC,,,3033,1030704,,https://coop.hu/uzlet/1030704,,https://coop.hu/
"ALKOTMÁNY TÉR 6., RUZSA, Magyarország, 6786",COOP,,RUZSA,Magyarország,,{'@spider': 'coop_dac'},,46.2888263,19.7480686,15. SZ. ABC,,,6786,1012829,,https://coop.hu/uzlet/1012829,,https://coop.hu/
"ADY U. 24, SAJÓSZÖGED, Magyarország, 3599",COOP,,SAJÓSZÖGED,Magyarország,,{'@spider': 'coop_dac'},,47.946978,20.992939,65. SZ. ABC,,,3599,1002750,,https://coop.hu/uzlet/1002750,,https://coop.hu/
"ACÉLGYÁRI U.62, SALGÓTARJÁN, Magyarország, 3100",COOP,,SALGÓTARJÁN,Magyarország,,{'@spider': 'coop_dac'},,48.1132538,19.8222737,202.SZ.COOP ABC,,,3100,1041788,,https://coop.hu/uzlet/1041788,,https://coop.hu/
"ADY E. ÚT 2., SALGÓTARJÁN, Magyarország, 3100",COOP,,SALGÓTARJÁN,Magyarország,,{'@spider': 'coop_dac'},,48.1028689,19.8015881,10. SZ. ABC,,,3100,1002144,,https://coop.hu/uzlet/1002144,,https://coop.hu/
"ALKOTMÁNY KRT .19., SÁNDORFALVA, Magyarország, 6762",COOP,,SÁNDORFALVA,Magyarország,,{'@spider': 'coop_dac'},,46.362221,20.0975,370. SZ. SÁNDORFALVA COOP ABC,,,6762,1045482,,https://coop.hu/uzlet/1045482,,https://coop.hu/
"ADY E. U. 131., SÁRBOGÁRD, Magyarország, 7000",COOP,,SÁRBOGÁRD,Magyarország,,{'@spider': 'coop_dac'},,46.8884789,18.6186146,34 COOP SZUPER SÁRBOGÁRD,,,7000,1003709,,https://coop.hu/uzlet/1003709,,https://coop.hu/
"ANNA U.38., SOLYMÁR, Magyarország, 2083",COOP,,SOLYMÁR,Magyarország,,{'@spider': 'coop_dac'},,47.5832858,18.9387681,KENDEVI 2015 BT,,,2083,1029553,,https://coop.hu/uzlet/1029553,,https://coop.hu/
"ADY U. 3., SOMOGYUDVARHELY, Magyarország, 7515",COOP,,SOMOGYUDVARHELY,Magyarország,,{'@spider': 'coop_dac'},,46.182483,17.188538,267 COOP MINI SOMOGYUDVARHELY,,,7515,1036398,,https://coop.hu/uzlet/1036398,,https://coop.hu/
"ÁRPÁD U. 1, SZABADBATTYÁN, Magyarország, 8151",COOP,,SZABADBATTYÁN,Magyarország,,{'@spider': 'coop_dac'},,47.1196888,18.3712201,55.SZ. ABC,,,8151,1030595,,https://coop.hu/uzlet/1030595,,https://coop.hu/
"ADY ENDRE U. 43., SZAMOSTATÁRFALVA, Magyarország, 4746",COOP,,SZAMOSTATÁRFALVA,Magyarország,,{'@spider': 'coop_dac'},,47.8742473,22.667026,TATÁR VEGYESBOLT,,,4746,1008956,,https://coop.hu/uzlet/1008956,,https://coop.hu/
"ALKOTMÁNY U. 2., SZARVAS, Magyarország, 5540",COOP,,SZARVAS,Magyarország,,{'@spider': 'coop_dac'},,46.867979,20.541474,490.SZ. ABC,,,5540,1044175,,https://coop.hu/uzlet/1044175,,https://coop.hu/
"ACÉL U.15., SZEGED, Magyarország, 6727",COOP,,SZEGED,Magyarország,,{'@spider': 'coop_dac'},,46.2780189,20.1708534,970.SZ.ACÉL UTCAI ÉLELMISZERBOLT,,,6727,1044000,,https://coop.hu/uzlet/1044000,,https://coop.hu/
"ARANY J. U. 17/21., SZEKSZÁRD, Magyarország, 7100",COOP,,SZEKSZÁRD,Magyarország,,{'@spider': 'coop_dac'},,46.346731,18.703383,7 COOP SZUPER SZEKSZÁRD,,,7100,1003822,,https://coop.hu/uzlet/1003822,,https://coop.hu/
"ÁRPÁD U. 5., SZENNA, Magyarország, 7477",COOP,,SZENNA,Magyarország,,{'@spider': 'coop_dac'},,46.30775,17.729904,15. SZ. MINI COOP,,,7477,1003730,,https://coop.hu/uzlet/1003730,,https://coop.hu/
"APPONYI TÉR 7., SZENTES, Magyarország, 6600",COOP,,SZENTES,Magyarország,,{'@spider': 'coop_dac'},,46.6555589,20.2658545,157. SZ. KÁLA ÉLELM. ÁRUHÁZ,,,6600,1001753,,https://coop.hu/uzlet/1001753,,https://coop.hu/
"ÁLLOMÁS U. 80/A, SZIRMABESENYŐ, Magyarország, 3711",COOP,,SZIRMABESENYŐ,Magyarország,,{'@spider': 'coop_dac'},,48.1489778,20.7892444,449. SZ. ÉLELMISZER HÁZT.,,,3711,1002287,,https://coop.hu/uzlet/1002287,,https://coop.hu/
"ARANY JÁNOS ÚT 11., SZOB, Magyarország, 2628",COOP,,SZOB,Magyarország,,{'@spider': 'coop_dac'},,47.81657,18.8707964,373.SZ.COOP SZUPER SZOB,,,2628,1041822,,https://coop.hu/uzlet/1041822,,https://coop.hu/
"ARADI U. 18., SZOKOLYA, Magyarország, 2624",COOP,,SZOKOLYA,Magyarország,,{'@spider': 'coop_dac'},,47.8677023,19.0018858,253.SZ. COOP ABC SZOKOLYA,,,2624,1034404,,https://coop.hu/uzlet/1034404,,https://coop.hu/
"ABONYI ÚT 38., SZOLNOK, Magyarország, 5000",COOP,,SZOLNOK,Magyarország,,{'@spider': 'coop_dac'},,47.176238,20.161418,112. SZ.  HÍD ABC,,,5000,1000953,,https://coop.hu/uzlet/1000953,,https://coop.hu/
"ADY E. ÚT 28., SZOLNOK, Magyarország, 5000",COOP,,SZOLNOK,Magyarország,,{'@spider': 'coop_dac'},,47.177486,20.1918701,107. SZ TISZAVIDÉK ÁRUHÁZ SZUPERM.,,,5000,1000924,,https://coop.hu/uzlet/1000924,,https://coop.hu/
"ADY E. TÉR 42., SZOMBATHELY, Magyarország, 9700",COOP,,SZOMBATHELY,Magyarország,,{'@spider': 'coop_dac'},,47.2333522,16.6161576,14. SZ.ABC ÁRUHÁZ,,,9700,1029156,,https://coop.hu/uzlet/1029156,,https://coop.hu/
"ÁRPÁD U. 51., TAMÁSI, Magyarország, 7090",COOP,,TAMÁSI,Magyarország,,{'@spider': 'coop_dac'},,46.6382378,18.2923262,26. SZ.  ABC,,,7090,1001431,,https://coop.hu/uzlet/1001431,,https://coop.hu/
"ALKOTMÁNY U.11., TAPOLCA, Magyarország, 8300",COOP,,TAPOLCA,Magyarország,,{'@spider': 'coop_dac'},,46.884633,17.4280071,294 COOP SZUPER TAPOLCA,,,8300,1037600,,https://coop.hu/uzlet/1037600,,https://coop.hu/
"ÁRPÁD U. 4/A, TARNAMÉRA, Magyarország, 3284",COOP,,TARNAMÉRA,Magyarország,,{'@spider': 'coop_dac'},,47.65171,20.1544393,1. ABC,,,3284,1000825,,https://coop.hu/uzlet/1000825,,https://coop.hu/
"ÁRPÁD U. 3., TÁZLÁR, Magyarország, 6236",COOP,,TÁZLÁR,Magyarország,,{'@spider': 'coop_dac'},,46.5491897,19.5123973,15. SZ. ÖNKISZOLGÁLÓ BOLT,,,6236,1001731,,https://coop.hu/uzlet/1001731,,https://coop.hu/
"ARANY J. U. 22., TISZADOROGMA, Magyarország, 3466",COOP,,TISZADOROGMA,Magyarország,,{'@spider': 'coop_dac'},,47.6863365,20.8659076,56. SZ. ÉLELMISZER,,,3466,1012308,,https://coop.hu/uzlet/1012308,,https://coop.hu/
"ÁRPÁD U. 77., TISZAKERECSENY, Magyarország, 4834",COOP,,TISZAKERECSENY,Magyarország,,{'@spider': 'coop_dac'},,48.2587566,22.2979932,8. SZ. MINI COOP,,,4834,1006372,,https://coop.hu/uzlet/1006372,,https://coop.hu/
"ADY E. UTCA 15., TISZATENYŐ, Magyarország, 5082",COOP,,TISZATENYŐ,Magyarország,,{'@spider': 'coop_dac'},,47.1382523,20.3777229,49.SZ. ABC,,,5082,1000980,,https://coop.hu/uzlet/1000980,,https://coop.hu/
"ÁRPÁD U. 29., TISZAÚJVÁROS, Magyarország, 3580",COOP,,TISZAÚJVÁROS,Magyarország,,{'@spider': 'coop_dac'},,47.9330141,21.0306592,801. SZ. ABC,,,3580,1002433,,https://coop.hu/uzlet/1002433,,https://coop.hu/
"ALKOTMÁNY U. 12., TOLNA-MÖZS, Magyarország, 7131",COOP,,TOLNA-MÖZS,Magyarország,,{'@spider': 'coop_dac'},,46.4121035,18.7527064,14. SZ. VEGYESBOLT,,,7131,1009573,,https://coop.hu/uzlet/1009573,,https://coop.hu/
"ALMÁSSY U. 46-48., TÖRÖKSZENTMIKLÓS, Magyarország, 5200",COOP,,TÖRÖKSZENTMIKLÓS,Magyarország,,{'@spider': 'coop_dac'},,47.1711995,20.4298544,43. SZ. NAPSUGÁR  ABC,,,5200,1000983,,https://coop.hu/uzlet/1000983,,https://coop.hu/
"ATTILA U. 40., TÓSZEG, Magyarország, 5091",COOP,,TÓSZEG,Magyarország,,{'@spider': 'coop_dac'},,47.0977732,20.1416138,501. SZ.  ABC,,,5091,1000644,,https://coop.hu/uzlet/1000644,,https://coop.hu/
"ÁRPÁD U.18., TYUKOD, Magyarország, 4762",COOP,,TYUKOD,Magyarország,,{'@spider': 'coop_dac'},,47.8528583,22.5572907,TYUKODI ABC,,,4762,1002203,,https://coop.hu/uzlet/1002203,,https://coop.hu/
"ALKOTMÁNY ÚT 45., ÚJSZILVÁS, Magyarország, 2768",COOP,,ÚJSZILVÁS,Magyarország,,{'@spider': 'coop_dac'},,47.2656567,19.9113015,142.sz. COOP MINI,,,2768,1030387,,https://coop.hu/uzlet/1030387,,https://coop.hu/
"ÁRPÁD ÚT 39., VÁRPALOTA, Magyarország, 8100",COOP,,VÁRPALOTA,Magyarország,,{'@spider': 'coop_dac'},,47.203105,18.1373988,733. SZ.  COOP SZUPER  VÁRPALOTA,,,8100,1020352,,https://coop.hu/uzlet/1020352,,https://coop.hu/
"ADY ENDRE U. 1/B., VÉP, Magyarország, 9751",COOP,,VÉP,Magyarország,,{'@spider': 'coop_dac'},,47.7224824,18.0387159,243. SZ. ABC,,,9751,1006339,,https://coop.hu/uzlet/1006339,,https://coop.hu/
"ALKOTMÁNY U. 27., VÖRS, Magyarország, 8711",COOP,,VÖRS,Magyarország,,{'@spider': 'coop_dac'},,46.6648214,17.2696148,232 COOP MINI VÖRS,,,8711,1028584,,https://coop.hu/uzlet/1028584,,https://coop.hu/
"ADY U. 6., ZALAHALÁP, Magyarország, 8308",COOP,,ZALAHALÁP,Magyarország,,{'@spider': 'coop_dac'},,46.9152355,17.46009,303 COOP MINI ZALAHALÁP,,,8308,1038082,,https://coop.hu/uzlet/1038082,,https://coop.hu/
"ADY ENDRE U. 13., ZICHYÚJFALU, Magyarország, 8112",COOP,,ZICHYÚJFALU,Magyarország,,{'@spider': 'coop_dac'},,47.126256,18.6685541,ZICHY ABC,,,8112,1039890,,https://coop.hu/uzlet/1039890,,https://coop.hu/
"ALKOTMÁNY U. 2., ZIRC, Magyarország, 8420",COOP,,ZIRC,Magyarország,,{'@spider': 'coop_dac'},,47.2641346,17.8727013,2. SZ. ABC,,,8420,1004092,,https://coop.hu/uzlet/1004092,,https://coop.hu/
"AKADÉMIA U. 1., ZSÁMBÉK, Magyarország, 2072",COOP,,ZSÁMBÉK,Magyarország,,{'@spider': 'coop_dac'},,47.546506,18.7184649,TÖRÖK KÚT CSEMEGE,,,2072,1001535,,https://coop.hu/uzlet/1001535,,https://coop.hu/
"SZABADSÁG TÉR 4., BABÓCSA, Magyarország, 7584",COOP,,BABÓCSA,Magyarország,,{'@spider': 'coop_dac'},,46.037949,17.3471119,359.SZ. ABC,,,7584,1044918,,https://coop.hu/uzlet/1044918,,https://coop.hu/
"MÉSZÁROS L. U. 7., BÁBOLNA, Magyarország, 2943",COOP,,BÁBOLNA,Magyarország,,{'@spider': 'coop_dac'},,47.6433754,17.9745218,771.SZ.ABC,,,2943,1040936,,https://coop.hu/uzlet/1040936,,https://coop.hu/
"SZENT JÁNOS U. 40., BÁCSALMÁS, Magyarország, 6430",COOP,,BÁCSALMÁS,Magyarország,,{'@spider': 'coop_dac'},,46.124532,19.3289389,26. SZ. ABC,,,6430,1001900,,https://coop.hu/uzlet/1001900,,https://coop.hu/
"HUNYADI J.U.32., BÁCSBOKOD, Magyarország, 6453",COOP,,BÁCSBOKOD,Magyarország,,{'@spider': 'coop_dac'},,46.1234737,19.155708,VEGYESBOLT,,,6453,1042760,,https://coop.hu/uzlet/1042760,,https://coop.hu/
"HŐSÖK TERE 12., BADACSONYTOMAJ, Magyarország, 8258",COOP,,BADACSONYTOMAJ,Magyarország,,{'@spider': 'coop_dac'},,46.803819,17.514806,384.BAZALT ABC,,,8258,1045131,,https://coop.hu/uzlet/1045131,,https://coop.hu/
"JÓZSEF A. U. 32., BADACSONYTOMAJ, Magyarország, 8258",COOP,,BADACSONYTOMAJ,Magyarország,,{'@spider': 'coop_dac'},,46.8115763,17.5111662,310 COOP MINI BADACSONYTOMAJ,,,8258,1038087,,https://coop.hu/uzlet/1038087,,https://coop.hu/
"HÔSÖK U. 1., BADACSONYTÖRDEMIC, Magyarország, 8263",COOP,,BADACSONYTÖRDEMIC,Magyarország,,{'@spider': 'coop_dac'},,46.8094825,17.4727143,308 COOP MINI BADACSONYTÖRDEMIC,,,8263,1038079,,https://coop.hu/uzlet/1038079,,https://coop.hu/
"SZENT IMRE U. 46., BAG, Magyarország, 2191",COOP,,BAG,Magyarország,,{'@spider': 'coop_dac'},,47.6363287,19.4910544,523. SZ. ABC,,,2191,1004176,,https://coop.hu/uzlet/1004176,,https://coop.hu/
"KOSSUTH ÚT 7., BAGOD, Magyarország, 8992",COOP,,BAGOD,Magyarország,,{'@spider': 'coop_dac'},,46.8767712,16.750132,MINI COOP,,,8992,1003125,,https://coop.hu/uzlet/1003125,,https://coop.hu/
"PETŐFI ÚT 64., BAJ, Magyarország, 2836",COOP,,BAJ,Magyarország,,{'@spider': 'coop_dac'},,47.650463,18.364708,16. SZ.FORRÁS BAJ,,,2836,1015739,,https://coop.hu/uzlet/1015739,,https://coop.hu/
"BOKODI ÚT 33., BAJA, Magyarország, 6500",COOP,,BAJA,Magyarország,,{'@spider': 'coop_dac'},,46.1684012,18.9671362,1103.SZ.COOP ABC,,,6500,1033468,,https://coop.hu/uzlet/1033468,,https://coop.hu/
"SZABADSÁG U. 112., BAJA, Magyarország, 6500",COOP,,BAJA,Magyarország,,{'@spider': 'coop_dac'},,46.1643826,18.9551634,1102. SZ. ÉLELMISZERÜZLET,,,6500,1001465,,https://coop.hu/uzlet/1001465,,https://coop.hu/
"VÖRÖSMARTY ÚT 1/A., BAJÁNSENYE, Magyarország, 9944",COOP,,BAJÁNSENYE,Magyarország,,{'@spider': 'coop_dac'},,46.80166,16.383842,9. SZ. ABC,,,9944,1003049,,https://coop.hu/uzlet/1003049,,https://coop.hu/
"HŐSÖK TERE 5., BAJNA, Magyarország, 2525",COOP,,BAJNA,Magyarország,,{'@spider': 'coop_dac'},,47.654195,18.599754,HONI JOKER CSEMEGE 2,,,2525,1008671,,https://coop.hu/uzlet/1008671,,https://coop.hu/
"NAGYTABÁN U. 86., BAJNA, Magyarország, 2525",COOP,,BAJNA,Magyarország,,{'@spider': 'coop_dac'},,47.6470269,18.604647,HONI JOKER CSEMEGE 3.,,,2525,1008673,,https://coop.hu/uzlet/1008673,,https://coop.hu/
"SZÉCHENYI TÉR 1., BAK, Magyarország, 8945",COOP,,BAK,Magyarország,,{'@spider': 'coop_dac'},,46.7305079,16.8462643,5. SZ. VEGYESBOLT,,,8945,1045637,,https://coop.hu/uzlet/1045637,,https://coop.hu/
"FÔ U. 22., BAKONYBÉL, Magyarország, 8427",COOP,,BAKONYBÉL,Magyarország,,{'@spider': 'coop_dac'},,47.252713,17.731095,30. SZ. VEGYESBOLT,,,8427,1004103,,https://coop.hu/uzlet/1004103,,https://coop.hu/
"PÁPAI U. 35., BAKONYBÉL, Magyarország, 8427",COOP,,BAKONYBÉL,Magyarország,,{'@spider': 'coop_dac'},,47.255387,17.72347,34. SZ. ÉLELMISZERBOLT,,,8427,1004110,,https://coop.hu/uzlet/1004110,,https://coop.hu/
"RÁKÓCZI U. 90., BAKONYJÁKÓ, Magyarország, 8581",COOP,,BAKONYJÁKÓ,Magyarország,,{'@spider': 'coop_dac'},,47.225419,17.5987111,6. SZ. VEGYESBOLT,,,8581,1004043,,https://coop.hu/uzlet/1004043,,https://coop.hu/
"KOSSUTH UTCA 71., BAKONYSZENTKIRÁLY, Magyarország, 8430",COOP,,BAKONYSZENTKIRÁLY,Magyarország,,{'@spider': 'coop_dac'},,47.3639129,17.8833515,67. SZ. VEGYESBOLT,,,8430,1004127,,https://coop.hu/uzlet/1004127,,https://coop.hu/
"PETÔFI U. 1., BAKONYSZENTLÁSZLÓ, Magyarország, 8431",COOP,,BAKONYSZENTLÁSZLÓ,Magyarország,,{'@spider': 'coop_dac'},,47.3903053,17.8012779,62. SZ. ABC,,,8431,1004119,,https://coop.hu/uzlet/1004119,,https://coop.hu/
"KOSSUTH U. 32., BAKONYSZOMBATHELY, Magyarország, 2884",COOP,,BAKONYSZOMBATHELY,Magyarország,,{'@spider': 'coop_dac'},,47.4740742,17.9613329,327. SZ. VEGYESÜZL.,,,2884,1044073,,https://coop.hu/uzlet/1044073,,https://coop.hu/
